place_id,name,address,lat,lng,rating,total_ratings,price_level,busyness_score,types,phone,website,open_now,review_count,review_texts,avg_review_rating,collected_at
ChIJsxOrNiBZ4joRi4frqEagGJU,Hotel Bankshall,"01100, 57 Bankshall St, Colombo 01100, Sri Lanka",6.9385943,79.8512604,4.0,377.0,1.0,46.8,"establishment, food, point_of_interest, restaurant",0112 344 321,,True,5,"Best for daily yummy foods for any meal with various meat options. | Tasty meal with reasonable price,
Tried Egg rotty, ceylon Parotta, Chicken sukka, baabath, Kadai, roast paan are awesome... It almost cost around 4000 for 4 people of us.. | You will enjoy there. Price are okay. I recommend it. | Worst hospitality, food is not worth for money👎 bad customer service, they don't even consider your request, Don't waste your money here👍 there is a plastic piece in my chicken biriyani worst hygienic even👎 | Nice. Tasty. Economical food. juices and snack hi tea.",3.8,2026-05-02T08:06:56.971627+00:00
ChIJSZ_3PABb4joRbyUknFwZOro,Sri Vihar - Dehiwala,"27 Station Road, Dehiwala-Mount Lavinia, Sri Lanka",6.8509327,79.86463780000001,3.7,173.0,,43.3,"establishment, food, point_of_interest, restaurant",0112 734 343,,True,5,"Highly recommended for vegetarians and those who love Indian vegetarians cuisine… food is really tasty and satisfying with quality and quantity.

Awesome experience…. I really enjoyed my meals and one of the all times favorite for vegetarians foods… price wise little bit expensive but ok to have once in a while… | Pure vegetarian restaurant in Dehiwala area. Walking distance from Dehiwala flyover junction.

Food is so good. But have to wait for so long to get a table in the peak hours. Until that there is lobby area to wait.

Interior atmosphere is so good. Aesthetic kind of interior design. Best place for interior.

Waiting time is so long as crowded in peak hours. Also parking is very small in comparison of seating.

Acceptable worth (not too worth) for the price. But best luxury pure vegetarian restaurant in Dehiwala and Wellawatta area. All other so called branded pure vegetarian restaurants in this areas are worst. In that way this is a best choice. | Sri Vihar Vegetarian is a newly opened restaurant in Dehiwala, and it’s a wonderful place to visit. The interior design is very nice, and the space is big, calm, and peaceful—perfect for relaxed dining.

They offer a good variety of vegetarian cakes, brownies, and sweets, along with a cafeteria setup. The food is tasty and well prepared, and the staff are very friendly and welcoming.

Suggestion: It would be nice to have some soft or calm background music. Also, the Chilly Idly portion was a bit small—it tasted awesome but felt more like a side dish.

Overall, a great vegetarian spot. Highly recommended! | Amazing food, everything was full of flavor. The palak paneer was excellent, the masala dosa was outstanding, and the naan was exceptional. The tea was nice as well. The interior is beautiful and very spacious, and the girl who served us was kind and friendly, which made the experience even better. | Very neat and clean restaurant, and it serves mainly South Indian vegetarian cuisine. The plain dosa is enough for a good lunch. I had a full South Indian Thali, very good taste. Price is a bit high. Staffs are good. Very good location. Parking is an issue.",4.8,2026-05-02T08:06:56.971627+00:00
ChIJkQWnLG1Z4joRO4gIpHJEh2M,Kamra Juice Bar,"294/P Vauxhall St, Colombo 00200, Sri Lanka",6.9195965,79.8608416,4.3,6.0,,32.7,"establishment, food, point_of_interest, restaurant",0117 901 409,,True,5,Tasty |  |  |  | ,4.2,2026-05-02T08:06:56.971627+00:00
ChIJW9nVPQBZ4joR5kAU9V5o_7E,Vilasa Cottage - Borella,"1030 Maradana Rd, Colombo 00800, Sri Lanka",6.9162113,79.87598500000001,4.0,1.0,,15.9,"establishment, food, point_of_interest, restaurant",072 479 4799,,True,1,"Visited on a Saturday afternoon for lunch and tried the rice and curry with cuttlefish. The food was served on a woven plate and the taste was reasonably good. Portion sizes were adequate for an average eater, and reasonably priced. My friend even received extra rice and a few additional curries at no extra cost, which was a pleasant surprise.

Service was friendly and fast, with very little waiting time. The place wasn’t crowded during my visit, and the overall cleanliness was good.

Overall, a good spot for a satisfying and reasonably priced meal.",4.0,2026-05-02T08:06:56.971627+00:00
ChIJR6JVhMhZ4joRCIvOoZTFtK8,Dinara Foods,"WV8G+MGV, 68 Borella Cross Rd, Colombo 00800, Sri Lanka",6.916762400000001,79.8763365,2.5,2.0,,13.7,"establishment, food, point_of_interest, restaurant",,,,2,"Not recommend
Very bad foods
No any tasty or clean
🤮👎👎👎 | ",2.5,2026-05-02T08:06:56.971627+00:00
ChIJeePJSj9Z4joR60UYdOLc9mQ,In...on the Green,"2 Galle Rd, Colombo 00300, Sri Lanka",6.9202077,79.8464956,4.5,1164.0,3.0,58.7,"bar, establishment, food, point_of_interest, restaurant",0112 541 010,http://www.gallefacehotel.com/,False,5,"In on the green has lost a lot of its charm. The key failure is the food. We ordered the chicken burger and the pork lingus with mashed potatoes. However, we were served standard pork sausages and a crumped hamburger which lacked some of the items mentioned in the menu. Each dish was 2900 pre tax. I felt that the Bavarian across the street would offer a far superior meal for the same price. So if you have to, do happy hour at in on the green and cross the street for dinner. Bites and others are also expensive in comparison to other places in the near vicinity. | The In… on the Green Pub at Galle Face Hotel has a peaceful and relaxing ambiance, perfect for unwinding. The happy hours from 5:30 to 7:30 PM every day are a nice touch. However, the food was disappointing. We ordered the grilled pork with potato salad, but it lacked flavor and was quite underwhelming. On the bright side, the setting was great, and the atmosphere was cool and pleasant. Hopefully, the food quality improves to match the lovely location! | I recently had the pleasure of visiting “In on the Green,” and it was an experience worth sharing. The first thing that strikes you upon entering is the wonderful ambience and aesthetically pleasing decor. The place has a warm and inviting atmosphere, making it a perfect spot for hangouts and social gatherings.

The highlight of our visit was undoubtedly the stand-up comedy special. It was a refreshing and entertaining addition to the evening, and it’s great to see a venue offering such events. It adds a unique charm and keeps the patrons engaged and entertained.

The food at “In on the Green” is truly a double-edged sword. On one hand, the taste is extraordinary. Every dish we tried was packed with flavors and beautifully presented. However, the portion sizes left much to be desired, especially considering the price. It would be wonderful if the management could revisit the portion sizes to ensure they provide better value for money.

One area where the establishment could improve is in their billing. While the service charge is understandable, the addition of a heavy tax on the bill is a bit off-putting. It’s not common practice for all restaurants to charge taxes separately, and this feels like an unnecessary burden on the customers. It would be more customer-friendly if these charges were incorporated into the menu prices.

In conclusion, “In on the Green” is a fantastic place with a lot to offer. The ambience, events, and food quality are commendable. If the portion sizes and billing practices are adjusted, it could elevate the experience even further. It’s definitely a place I would recommend for a fun night out, especially if you enjoy good food and live entertainment. | Nice, cosy place.Although we went to see the match, audio was not available. Drinks are reasonably priced. Yet food was nothing but ordinary. The portion is covered by over fried French fries. They have good deals for drinks. | The worst place in Colombo - we were waiting like about 40 minutes to receive finally our food (and it was just a snack!). We were not offered any apologies or discounts. So in the end, the check increased by 1,500 due to the tax (there is no tax in other places), which we were not warned about in advance. There is none in other places. I absolutely do not recommend it!!!",2.8,2026-05-02T08:06:56.971627+00:00
ChIJawKAvahb4joRn60OyFQ9NJI,P&S (Perera and Sons) - Dehiwala RP,"No.1, Ratnakara Place, Dehiwala-Mount Lavinia, Sri Lanka",6.8601319,79.8641631,3.8,224.0,2.0,55.2,"bakery, establishment, food, point_of_interest, restaurant, store",0114 340 391,http://www.pereraandsons.com/,True,5,"As usual, everyone visits P&S for its quality food and reasonable prices. Maintaining a clean and tidy outlet will further enhance P&S’s overall reputation. | Popular brand in sri lanka. You can stop here for a quick bite. Small parking space also available. I don’t like much their chicken rolls i was like half baked. They have variety of short eats. Their sandwiches are tasty but little expensive .  Friendly staffs. Morning time always busy | Now their machine made maalu paan comes in the traditional shape contrasting to the round one they had after they started making maalu paan using the machine. Also the curry spread is better.

Can close your eyes and buy, the Quality and cleanliness are exceptional. But Slightly expensive. | Went there to get some bites for brunch. P&S is apparently a popular franchise that dates back to more than a century ago. The food surely triggers your tastebuds and curiosity. I got some takeaway and it was just ok. They take credit cards which helped my cause. Little to very limited English but not much to complain about. | This PNS outlet filled with scammers (employees) yesterday we ordered a cake and the billed was fully paid in cash Rp 3700 and the billed issued by cashier. However when we went to branch to collect the cake  the employee asked additional 500Rp total bill Rp 4200 without any prior notice, saying the cake price rised suddenly. We argued and these pns scammers treated customer with bad they forced customers to pay...it was a ugliest customer service by PNS I think these thieves still working the name of PNS..... ""Please be aware when you order a cc ake in PNS """,3.0,2026-05-02T08:06:56.971627+00:00
ChIJWXORvMBb4joRdQtO2aDIFt0,Beach Wadiya,"Marine Dr, Colombo 00600, Sri Lanka",6.877983299999999,79.8564576,4.0,1269.0,2.0,55.3,"bar, establishment, food, point_of_interest, restaurant",0112 588 568,http://www.beachwadiya.com/,True,5,"We had a lovely evening at Beach Wadia, right on the sand with that classic Koh Lipe relaxed atmosphere. The setting is fantastic—dining practically on the beach, toes in the sand feel, with the sound of waves and a nice breeze. Perfect for unwinding after a day of island hopping.
The food was pretty good overall. We went for some classic seafood dishes: the stir-fried crab with green onions in that rich, savory sauce looked and tasted spot-on—fresh crab, generous portions, and the flavors were tasty with a good balance of sweet, salty, and garlicky notes. The grilled lobster was nicely cooked, tender and flavorful with herbs and lime, paired well with the simple garlic fried rice on the side. Everything felt fresh, which is what you hope for at a beachfront place in Thailand.
Service was friendly and attentive enough, though it can get busy. The little details like the crab cracker tool and the chili dip added a fun touch.
That said, it’s noticeably pricey for Koh Lipe standards—especially compared to some spots on Walking Street or other beaches. The portions and quality are decent, but you definitely pay a premium for the prime beach location. If you’re after value, you might find similar (or even fresher) seafood elsewhere for less, but if you want the convenience and the view, it’s worth it for a special meal.
Overall, a solid choice for a beach dinner with tasty seafood in a beautiful setting. We’d go back for the ambiance, but we’d probably share more dishes next time to keep the bill in check. Recommended if you’re prioritizing location over budget! | If you want delicious, no-frills wholesome seafood fresh from the coast / boat catch, then Beach Wadiya is the place to be.

We were treated to a  delicious seafood dinner of dishes cooked simply, keeping the original flavour of the dishes intact (instead of piling it with a lot of sauces and oils!). We had the Prawn Soup, 2 portions of Oysters with lime and a dash of hot sauce (yum!), 1kg grilled whole fish (from the day’s fresh catch), and a salad as an accompaniment.👏👏

Service and cleanliness was very good. Washrooms are quite alright.

However they need to work on ambient lighting, do something about the cats who try to climb on chairs (!!), and maybe add some light music to enhance the mood. 🙂

Would be good to add some hand sanitizer to the hand washing area in addition to soap as well.

My husband and I loved the food so much that we went back with family within a week! | I had seafood soup and fish fillet with mashed potato. Both dishes tasty, but extremely small portions. I got oysters and I didn't like them. Too bittersih. It's laid back atmosphere. But they could clean their part from garbage. Looks filthy. The waiter should gain more language skills. It is pricey the quality of the service. Do not recommend. | Such a disappointment. We went over for dinner. The wait was so long! Over an hour. The food was absolutely awful! So salty! You can’t eat anything! Every single dish was salty. Even after complaining that the food was not good, there was no manager to be seen. When asked the waiter for the manager he said he’s only there during afternoons. Then asked the cashier who claimed to be the manager.
They re-served the fried rice, a prawn dish and kangkung which was comparatively less salty yet not up to restaurant standards and was still so bad.
When the second set of prawns came in, they weren’t cleaned. Disgusting!

Wouldn’t recommend to anyone who has tastebuds. | ​The quintessential Colombo seafood experience!
​Beach Wadiya is a legendary spot for a reason. Don’t expect fancy decor this is a rustic, toes in the sand shack where the food does all the talking.
​The Food: The Baked Crab is a world-class must try, and the Hot Butter Cuttlefish is perfectly crispy. Everything is fresh, usually based on the catch of the day.
​The Vibe: Sitting between the railway tracks and the ocean provides an authentic, old-school Sri Lankan atmosphere. It's unpretentious and full of soul.
​Service: Friendly, seasoned staff who make you feel like a regular even on your first visit.
​Perfect for a sunset dinner and a cold beer. If you want ""real"" Colombo rather than a polished mall restaurant, come here.
​Tip: Ask for the ""Roast Paan"" to soak up the garlic butter sauces!",3.4,2026-05-02T08:06:56.971627+00:00
ChIJoylfEtBb4joRafor6YrGAVs,Domino's Pizza - Havelock,"217 Havelock Rd, Colombo 00600, Sri Lanka",6.8808454,79.86948900000002,4.0,1188.0,2.0,56.9,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",0117 777 888,,True,5,"We ordered tandoori chicken pizza, devilled chicken biriyani, Coke, and lava cake — all were delicious! They provided chilli flakes and garlic powder sachets too. Nice, calm atmosphere to sit and talk♥️ | This is outlet is poor in giving service and also their quality is inconsistent.

Their min. Delivery time is 30mins and they always mess ur order. Means they forget ur order and if you dont remind them they dont even bother.

This happend 3 out 4visits. I decided to give my review. I suggest to explore other outlets if ur particular about Domino's. | Cashier was clueless. Had to swipe my card twice. I witnessed myself one of the people making the pizzas sneezing on the food with no mask. Safe to say I won’t be coming to this outlet again | Clean space, friendly staff. Wait till pizza was ready seemed a bit long. The centre of the pizza was not cooked well. There was hardly any pizza sauce. And for the vege option, check how many peices of onions, peppers were there. Regretted going there. | Actually pizza quality is so good here at first. Secondly customer service is way better. They sent me a wrong pizza by some mistake, but when i called them they handled it so better. And sent me a second pizza correcting my order. And person who handled this situation was so humbly accepted the mistake and gave me the option to send the correct pizza now or order for free next day I am ordering.

I am truly inspired by the great service at dominos. And their pizza quality is getting improved.

Also, They have ran out pepsi, and offered me another expensive lava cake. Truly remarkable!",3.2,2026-05-02T08:06:56.971627+00:00
ChIJZ_OFMJ5Z4joRurAp-_s2MSI,Pizza Hut - Borella,"Borella Cross Rd, Colombo 01000, Sri Lanka",6.916691800000001,79.8753855,4.4,1829.0,2.0,63.9,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",0112 729 729,https://www.pizzahut.lk/,True,5,"Pizza Hut Borella has always been a go-to spot for us during our Faculty days, simply because it was the closest and honestly, one of the most reliable! We visited frequently, and the service was consistently excellent every single time. The staff were friendly, efficient, and made sure our orders came out just the way we liked.
The food quality is exactly what you’d expect from Pizza Hut - tasty, satisfying, and always dependable. My favourites have always been the Meat Lovers and the Double Chicken & Cheese pizzas, these are absolute must-tries if you haven’t already!
A great place for casual hangouts, quick meals, or group meetups. Still one of my top picks for pizza in Borella! | Order Directly from Pizza Hut—A Lesson in Quality and Care

I recently had a disappointing experience that turned into a shining example of customer service, all thanks to one employee.

I ordered two pizzas from Pizza Hut Borella through Uber. When they arrived, they were completely ruined crushed and inedible due to the delivery handling. Uber’s support was unhelpful in resolving my complaint.

Frustrated, I called the Pizza Hut Borella store and spoke with an employee named Chamal. He was exceptionally calm and professional. He listened, explained that the damage was caused during delivery by the rider, and sincerely advised that to ensure quality, it’s better to order directly through Pizza Hut in the future. I appreciated his honesty and hung up, satisfied with the explanation.

To my surprise, Chamal called back shortly after. He told me that Pizza Hut would be sending me two replacement pizzas, free of charge. I was truly shocked by this gesture. It wasn’t just about the pizzas, it was a clear demonstration of how much Pizza Hut values and respects its customers.

While my experience with the third-party delivery was terrible, the integrity and outstanding care shown by Chamal and the Pizza Hut team completely restored my faith. I’ll definitely be ordering directly from them from now on.

Final advice: Skip the app—call Pizza Hut directly. They stand by their quality and truly care about their customers.
Pizza Hut Sri Lanka
Uber Eats | Highly recommend this Pizza Hut! The staff were very friendly, and the customer service was excellent. We received our order within just 20 minutes, and everything was fresh and tasty. Really happy with the experience! | The food is very good, but it takes a long time to get food even though many people are working. | Nice restaurant for pizza lovers around Borella area.. 🍕😎 Enough space for about 30 people to Dine In at once.. 👨‍👩‍👧‍👦 Ample parking space.. 🚗 🚘 They don’t come over to the table and take the orders as other Pizza Hut outlets do.. ☹️ We need to go the counter and order.. Served the tasty pizzas hot and fresh within 10 minutes.. 🍕 You must try their newly introduced Cheesy Garlic Toast.. 😋 Thin Crust pizza is not as good as other restaurants.. 😌
Overall good customer service provided.. 🤵🏼‍♀️ Highly recommended for pizza lovers..
•Tastiness - 9/10 🍕🥤
•Cleanliness - 10/10 🧹
•Customer Service - 8/10 🤵🏼‍♀️",4.4,2026-05-02T08:06:56.971627+00:00
ChIJ5WW2_2dZ4joRjXPJL1dWW4A,Sunlight Garden Chinese Sea Food Restaurant,"52 Abdul Caffoor Mawatha, Colombo 00300, Sri Lanka",6.908741,79.8522514,4.2,517.0,2.0,62.0,"establishment, food, point_of_interest, restaurant",0114 342 666,,True,5,"The warm welcome and outstanding hospitality set the perfect tone for the meal. The chicken fried rice was flavorful and perfectly seasoned, with the fiery deviled prawns. The spicy chicken added an extra kick, while the noodles were cooked to perfection. Altogether, the dishes were impressive. | I had a good experience at Sunlight Garden Chinese Seafood Restaurant! From the moment I walked in, the atmosphere was warm and inviting with tasteful decor and a relaxing ambiance that set the tone.
The menu offers a great variety of authentic Chinese seafood dishes, and everything we ordered was fresh, flavorful, and beautifully presented. The steamed fish was cooked to perfection, tender and moist. The seafood fried rice was another highlight light, fragrant, and full of flavour. Portions were generous, so we left feeling satisfied without overindulging.
What really stood out was the service. The staff were attentive, friendly, and professional. They were more than happy to make recommendations and accommodate our special requests. Our food arrived promptly and everything was served piping hot. | Sunlight Garden Chinese restaurant offers a unique dining experience for those seeking something different. With its authentic decorations and settings, it feels like you've been transported to a restaurant in China. The restaurant boasts ample indoor seating and a comfortable ambiance, and there's no shortage of parking spaces available.

During our lunchtime visit, we were pleased to discover a menu featuring a diverse range of food and beverages. The portion sizes were more than generous; a small portion was enough for two, and a large one easily satisfied a group of four. Prices were reasonable, particularly for certain dishes. We opted for the Indonesian Rice and Hot Garlic Chicken, and they were nothing short of amazing and delicious. The speedy delivery time left a positive impression, and the customer service was exceptionally helpful and excellent. Note that they are adding a service charge and a Vat% to the final bill.

For aficionados of Chinese cuisine, this restaurant comes highly recommended, as it stands out as one of the best in the area. | The service was at its best. We were well greeted at the entrance and our waiter took good care of us.
The food was quick and warm. Taste wise i would give 4/5 stars because the beef soup was a bit too oily but it was tasty. My taste buds had a good time. The portions were big as well. So money well spent.
I would highly recommend this place for friends and family. | I went here to try their dumplings and pork dishes, and wow, the flavors are absolutely heavenly. The food is unapologetically spicy, salty, and loaded with MSG, exactly the way real Chinese food is meant to be. If that’s not your thing, this place isn’t for you.

But if you’re tired of the so called “Chinese” spots around town serving watered-down dishes with cheap substitutes, and instead want a truly authentic experience made with genuine Chinese ingredients, this is the place to be.

Great service, fair pricing, and an overall experience that’s hard to match. Highly recommended.",4.8,2026-05-02T08:06:56.971627+00:00
ChIJLViNTUFa4joRVxQGymiXh-M,'8' Hachi,"City Building Two, 165 B120, Nugegoda 10250, Sri Lanka",6.874188699999999,79.8915012,5.0,1.0,,21.9,"establishment, food, point_of_interest, restaurant",,,,1,,5.0,2026-05-02T08:06:56.971627+00:00
ChIJyeu9eQBb4joR25BeyU3X2FQ,කුල්ල RICE & CURRY,"28/1 Railway Ave, Nugegoda 00600, Sri Lanka",6.871895,79.8895627,5.0,1.0,,9.9,"establishment, food, point_of_interest, restaurant",,,True,1,,5.0,2026-05-02T08:06:56.971627+00:00
ChIJhxz9oIJb4joRi-0MVcEcw3Y,Gunasekara Cafe,"No. 29 Nawala Rd, Nugegoda 10250, Sri Lanka",6.8741125,79.8908032,,,,12.0,"establishment, food, point_of_interest, restaurant",,,,0,,,2026-05-02T08:06:56.971627+00:00
ChIJndUomGdZ4joRsrsnuaMMp78,Nara Thai,"8 Flower Rd, Colombo 00700, Sri Lanka",6.9116588,79.8560727,4.3,2549.0,3.0,64.3,"establishment, food, point_of_interest, restaurant",0112 577 655,https://www.narathai.lk/,True,5,"Nara Thai Colombo 7 offers an authentic Thai dining experience in a calm and classy setting. We ordered Thai rice and chicken, and both were absolutely delicious with great flavor and portion size. Some noodle dishes may not fully suit Sri Lankan taste buds, but overall the food quality, service, and ambiance were very satisfying and worth a visit. | Michelin star rated restaurant in Colombo. If your are looking for authentic Thai food , this the one of the places you can consider.

Went out for family dinner and was a good experience. Food was above average but would not say great. It had all necessary flavors but lacked bit of heat to my liking. Hot Basil beef was salty. Also, they served Basmati Rice and I asked them to change it to Jasmine Rice. Wonder why they do that?

Restaurant interior is simple but still nice. Otherwise all were good and can be marked for repeated visits. | Very disappointing experience at Nara Thai - Flower Road.

We have dined at Nara Thai in Sri Lanka before and have also enjoyed it on previous occasions, which made this visit even more shocking.

The food quality and service were far below expectations. The wonton we ordered was extremely poor in taste and texture, and the food took an unusually long time to reach our table. Unfortunately, when the dishes finally arrived, they were accompanied by flies around the table, which made the dining experience very unpleasant.

The barramundi dish was also disappointing — it was covered in excessive batter and looked nothing like what was presented on the menu, which felt misleading.

The green curry was excessively oily to the point that we genuinely questioned its freshness. Because of this, we had to leave the table and raise a complaint with the staff, who handled the situation in a highly unprofessional and unhelpful manner.

Overall, this was a frustrating experience considering the restaurant’s reputation and pricing. Significant improvements are needed in food quality, hygiene, and customer service. | I placed an order on Uber Eats for one portion of Tom Yum seafood and one portion of fried rice with Chilli and Hot Basil and I must say I was super disappointed by the portion size! My oh my that ways such a rip off for the price paid my bill came to 3900/- odd inclusive of a huge service fee and tax added to it mind you, but was super super dissatisfied with the portion size.. I paid a whopping 1800 odd for the fried rice and expected something rich in flavor and taste but sadly it was bland, super small in portion and just 4 small pieces of chicken -terrible- | I had a wonderful dining experience at Nara Thai Restaurant. The service quality was truly outstanding from the moment we arrived until the end of our meal. The staff were very welcoming, polite, and highly professional in handling guests. They greeted us warmly and ensured we were comfortably seated without any delay.

The team demonstrated excellent product knowledge and patiently explained the menu, helping us choose the best dishes according to our preferences. Orders were taken efficiently, and the food was served on time with great attention to presentation and cleanliness.

What impressed me most was the staff’s attentiveness and dedication to customer satisfaction. They regularly checked on our table to make sure everything was perfect, while maintaining a friendly and respectful attitude. The service felt organized, smooth, and well-managed, creating a relaxing and enjoyable atmosphere.

The restaurant maintains high standards of hospitality, cleanliness, and professionalism. It is clear that the management and team work together to provide a memorable dining experience for every guest.

I highly recommend Nara Thai to anyone looking for authentic Thai cuisine combined with exceptional customer service. I will definitely visit again and recommend it to friends and family.",3.2,2026-05-02T08:06:56.971627+00:00
ChIJg6m-GiRZ4joR4lLNVQ3osQc,Colombo YMCA,"39 Sir Razik Fareed Mawatha, Colombo 00100, Sri Lanka",6.9346216,79.8457617,3.7,281.0,,50.7,"church, establishment, food, lodging, place_of_worship, point_of_interest, restaurant",0112 325 252,,True,5,"I stayed two nights on the occasion of independence day to extend my visa. The location near the train station is convenient. It has the charm of an old building, it is simple, clean, basic for 3500RP. Cannot ask for more! | 2026/03/09 today morning around 10 am I went there for breakfast to eat rice and curry and it was a 400/= for chicken rice and curry(red kakulu rice, manioc curry, kohila dalu curry and pol sambol along with a chicken piece..) when I start to eat I took the chicken piece and try to break it from my fingers and I felt it was battered fried and in cold condition. So normally like this restaurants offer battered fried chicken for evening meals like fried rice.... The thing is when I ordered chicken rice, they are out of chicken pieces and they just put last night fried chicken pieces without defrost and I felt it. And then I clearly convey the message and returned that meal to them and got my money back... Never ever go place like this... Back in days YMCA has a renowned name for foods. That's why I went there... Now they have rented out for outside persons.. | The indoor grounds was good. The outdoor grounds can be improved, but not bad. | The rooms at Colombo YMCA are old but functional, offering a budget-friendly option for travelers. While the facilities are no such  and the rooms may show signs of old and not maintained , the location is convenient, close to many attractions in Colombo. The attached restaurant serves decent meals, and the two staff is generally helpful but the beard guy is very strict and every time questioning. However, the noise from the main road can be a bit disruptive, especially at night. Overall, it's a decent place for a short stay if you're looking for affordable accommodation. And the window view is amazing, peaceful | A safe and comfortable place to stay for youngsters and everyone who come from far to work, explore Colombo and etc.",4.0,2026-05-02T08:06:56.971627+00:00
ChIJ3QnOAhhb4joR1Vlc4iRgyw4,Ranveli Beach Hotel,"No.56, 09 De Saram Rd, Dehiwala-Mount Lavinia 10350, Sri Lanka",6.8356474,79.8634237,3.6,483.0,,48.5,"establishment, food, lodging, point_of_interest, restaurant",0112 717 385,https://www.ranvelibeachmountlavinia.com/,True,5,"Good Place with a decent swimming pool and beach access. Hotel is little old but manageable with the price. It will be great if they have a Bar inside the hotel or in their Beach Restaurant. | We enjoyed a wonderful experience amongst locals during our stay here on New Years Eve! The service from all staff could not be beaten. Thankyou! | I decided not to stay at this hotel solely because of their rude call handling. The person who answered the phone clearly doesn’t know how to speak to customers. Very unprofessional and off-putting experience. | Photos looks nice but please see the rooms before doing any payments, they won’t refund, rooms are smelly not clean properly. Toilets are dirty I would not recommend this place | I was disappointed with my stay at this hotel. Although the room appeared clean at first, there were dead cockroaches inside and the washroom had an unpleasant smell. The cleanliness of the washroom was not up to standard, and the water seemed unusual. These issues made the experience uncomfortable. 💔",2.2,2026-05-02T08:06:56.971627+00:00
ChIJicO9YGxZ4joRxfBs4DPXjp0,Park Street Mews,"48 Park Street Colombo 2, Park St, Colombo 00200, Sri Lanka",6.916835799999999,79.8588824,4.4,3012.0,3.0,75.4,"establishment, food, point_of_interest, restaurant",0112 307 750,http://parkstreetmews.com/,True,5,"The ratings on food and service is for Monsoon restaurant where we had dinner. Park street mews is a great place to chill and relax along with. Variety of food and drinks. | Great food, great choices, live music, and nice places to chill.
A few of the places were closed for renovations, but hopefully that's temporary | Nice place to hangout with friends and family...
Service was really great at Uncles.

Great vibes 👌 | Went to park street mews on a weekday for lunch. The place has a warm ambiance with a high roof that makes it feel spacious. The staff are friendly and kind. There were a few guests. The place has both indoor and outdoor dining facilities. There's a soothing background score running.

The menu has breakfasts running till 2pm. It also has starters, soups, salads, sandwiches, burgers and mains. The desserts are limited to a few, but good. The smoked chicken burger with salad was really good. Would recommend trying it once. The avocado milkshake was good. The sausage based starter was yum. | A small lane that has 4-5 restaurants in it, the place is lit up by lanterns and fairy lights. Each restaurant focuses on one cuisine- Pan Asian, Italian, Middle-eastern, French and Japanese. The place gets very vibrant on weekends.

The food is tasty and priced about right.",4.8,2026-05-02T08:06:56.971627+00:00
ChIJA0RC7dxb4joRud1bwOrW4Hw,Flamingo Restaurant at Ceylon City Hotel,"No. 11 Upatissa Rd, Colombo 00400, Sri Lanka",6.8896717,79.8560419,4.0,29.0,,29.0,"establishment, food, point_of_interest, restaurant",0112 508 000,http://www.ceyloncityhotel.com/,True,5,"Good place. The entrance of the road leading to the hotel is unwelcoming but some good effort has been put in by the hotel management to make the hotel & restaurant's entrance as welcoming as possible.
Good place in the heart of Bambalapitiya to visit for dinner!! Average pricings welcome the guest to spend more on their tasty dishes! 👍👍.. Good job! | Cheap & Worth food. A soup, Starter and the main course for just 600 is worth a lot. The business lunch for 490 seems more than reasonable. The taste of food is very good. Nice & friendly staff. Great service. Simply a good place to stay and eat | It's really a amazing hotel. It has all facilities as well as the food was also delicious and also the price good not expensive even for a suit room. The price is good than a 3 star hotel because the price will increase only 1000 rs. So go see and recommend it to your friends and family. | Rooms facilities are good but currently no any dining restaurant services | This place got good food not too expensive.",4.2,2026-05-02T08:06:56.971627+00:00
ChIJ0U0gqt9b4joRvSK5tSpfI2E,Hotel Anna Lakshmi,"215 A Galle Rd, Dehiwala-Mount Lavinia, Sri Lanka",6.852443699999999,79.8660867,4.7,16.0,,29.0,"establishment, food, point_of_interest, restaurant",,,,5,"One of the best spots for authentic South Indian food, offering fresh dishes, friendly service, and reasonable prices. It’s among the best restaurants. Highly recommended. | This place is great for a traditional south Indian snack or meal. Medium end outlet, great food and average service and ambience. I love to have a thosai with their great tasting sambar and coconut chutney. I can recommend this place for traditional southindian food. | One of the best places to have a authentic South Indian food. The food is amazing and the people are very welcoming and friendly. All the foods are absolutely fresh and prices are reasonable. This place is one of the best restaurants in the country that I’ve enjoyed in my life so far. Currently it is under renovations. I hope it will be open for customers as soon as possible. | Quintessential Sri Lankan kitchen. Everything was fantastic! Servers also helped us order as we didn't know what everything was. | This location has been a very unique place for Vegetarian meals (Saiva Kade) under different trading names.
Newly opened or refurbished and I gave my self in for a treat with Dosai.
Was hot and nice with traditional saambar Sodi.
Will go again to try other options soon.",4.8,2026-05-02T08:06:56.971627+00:00
